timestamp_ms,time_iso,data_type,lat,lng,alt_m,x_east_m,y_up_m,z_north_m,horizontal_distance_m,vel_n_ms,vel_e_ms,vel_d_ms,speed_ms,speed_mph,accel_n_ms2,accel_e_ms2,accel_d_ms2,accel_magnitude_ms2,h_acc_m,v_acc_m,s_acc_ms,kl,kd,roll_rad,roll_deg,vxs_ms,vxs_mph,vys_ms,vys_mph
1753285012327.7537,2025-07-23T15:36:52.327Z,FILTER_OUTPUT,40.27069063,-111.61951646,2206.067,-215.344,-164.912,-35.886,218.313,16.464,-30.491,14.942,37.737,84.414,1.898,-0.366,3.295,3.820,,,,4.703623e-4,1.052097e-4,0.208169,11.927,44.451036,99.434,9.942717,22.241
1753285012338.8647,2025-07-23T15:36:52.338Z,FILTER_OUTPUT,40.27069226,-111.61952046,2205.898,-215.684,-165.081,-35.705,218.619,16.464,-30.502,14.984,37.762,84.472,1.836,-0.393,3.302,3.798,,,,4.703623e-4,1.052097e-4,0.208169,11.927,44.451036,99.434,9.942717,22.241
1753285012349.9758,2025-07-23T15:36:52.349Z,FILTER_OUTPUT,40.27069388,-111.61952447,2205.730,-216.024,-165.249,-35.525,218.926,16.463,-30.514,15.026,37.788,84.529,1.774,-0.419,3.309,3.778,,,,4.703623e-4,1.052097e-4,0.208169,11.927,44.451036,99.434,9.942717,22.241
1753285012361.087,2025-07-23T15:36:52.361Z,FILTER_OUTPUT,40.27069549,-111.61952850,2205.559,-216.366,-165.420,-35.345,219.234,16.456,-30.535,15.071,37.819,84.599,1.699,-0.472,3.320,3.760,,,,4.593341e-4,1.017984e-4,0.147832,8.470,45.010930,100.687,9.975395,22.314
1753285012372.198,2025-07-23T15:36:52.372Z,FILTER_OUTPUT,40.27069710,-111.61953253,2205.388,-216.709,-165.591,-35.165,219.543,16.448,-30.556,15.115,37.851,84.669,1.624,-0.525,3.332,3.744,,,,4.593341e-4,1.017984e-4,0.147832,8.470,45.010930,100.687,9.975395,22.314
1753285012383.309,2025-07-23T15:36:52.383Z,FILTER_OUTPUT,40.27069872,-111.61953655,2205.216,-217.051,-165.763,-34.986,219.852,16.440,-30.578,15.159,37.882,84.740,1.549,-0.578,3.343,3.730,,,,4.593341e-4,1.017984e-4,0.147832,8.470,45.010930,100.687,9.975395,22.314
1753285012394.4202,2025-07-23T15:36:52.394Z,FILTER_OUTPUT,40.27070033,-111.61954058,2205.045,-217.393,-165.934,-34.806,220.162,16.432,-30.599,15.203,37.913,84.810,1.474,-0.630,3.355,3.718,,,,4.593341e-4,1.017984e-4,0.147832,8.470,45.010930,100.687,9.975395,22.314
1753285012405.5312,2025-07-23T15:36:52.405Z,FILTER_OUTPUT,40.27070194,-111.61954462,2204.873,-217.735,-166.106,-34.627,220.472,16.424,-30.620,15.244,37.944,84.878,1.403,-0.680,3.357,3.701,,,,4.560848e-4,1.009461e-4,0.092107,5.277,45.175127,101.054,9.998696,22.366
1753285012416.6423,2025-07-23T15:36:52.416Z,FILTER_OUTPUT,40.27070355,-111.61954865,2204.700,-218.078,-166.279,-34.448,220.782,16.415,-30.642,15.282,37.973,84.943,1.337,-0.726,3.350,3.679,,,,4.560848e-4,1.009461e-4,0.092107,5.277,45.175127,101.054,9.998696,22.366
1753285012427.7534,2025-07-23T15:36:52.427Z,FILTER_OUTPUT,40.27070516,-111.61955269,2204.527,-218.421,-166.452,-34.269,221.093,16.407,-30.664,15.320,38.002,85.008,1.270,-0.772,3.342,3.658,,,,4.560848e-4,1.009461e-4,0.092107,5.277,45.175127,101.054,9.998696,22.366
1753285012438.8645,2025-07-23T15:36:52.438Z,FILTER_OUTPUT,40.27070677,-111.61955672,2204.354,-218.764,-166.625,-34.089,221.404,16.399,-30.685,15.358,38.031,85.074,1.204,-0.819,3.335,3.639,,,,4.560848e-4,1.009461e-4,0.092107,5.277,45.175127,101.054,9.998696,22.366
1753285012449.9756,2025-07-23T15:36:52.449Z,FILTER_OUTPUT,40.27070838,-111.61956076,2204.181,-219.107,-166.798,-33.910,221.715,16.390,-30.707,15.397,38.060,85.139,1.138,-0.865,3.328,3.621,,,,4.560848e-4,1.009461e-4,0.092107,5.277,45.175127,101.054,9.998696,22.366
1753285012461.0867,2025-07-23T15:36:52.461Z,FILTER_OUTPUT,40.27070997,-111.61956481,2204.006,-219.451,-166.973,-33.733,222.028,16.370,-30.726,15.443,38.086,85.196,1.047,-0.897,3.346,3.619,,,,4.439213e-4,1.042062e-4,0.027036,1.549,45.590657,101.984,10.701966,23.940
1753285012472.1978,2025-07-23T15:36:52.472Z,FILTER_OUTPUT,40.27071157,-111.61956886,2203.831,-219.795,-167.148,-33.555,222.341,16.350,-30.745,15.490,38.112,85.253,0.956,-0.930,3.365,3.619,,,,4.439213e-4,1.042062e-4,0.027036,1.549,45.590657,101.984,10.701966,23.940
1753285012483.3088,2025-07-23T15:36:52.483Z,FILTER_OUTPUT,40.27071317,-111.61957291,2203.656,-220.139,-167.323,-33.377,222.655,16.330,-30.764,15.536,38.137,85.311,0.865,-0.962,3.383,3.622,,,,4.439213e-4,1.042062e-4,0.027036,1.549,45.590657,101.984,10.701966,23.940
1753285012494.42,2025-07-23T15:36:52.494Z,FILTER_OUTPUT,40.27071476,-111.61957696,2203.480,-220.483,-167.499,-33.200,222.968,16.310,-30.783,15.583,38.163,85.369,0.775,-0.994,3.402,3.627,,,,4.439213e-4,1.042062e-4,0.027036,1.549,45.590657,101.984,10.701966,23.940
1753285012505.531,2025-07-23T15:36:52.505Z,FILTER_OUTPUT,40.27071635,-111.61958102,2203.304,-220.827,-167.675,-33.022,223.283,16.291,-30.805,15.631,38.193,85.435,0.694,-1.035,3.421,3.641,,,,4.357100e-4,9.931209e-5,-0.032979,-1.890,46.121564,103.171,10.512563,23.516
1753285012516.642,2025-07-23T15:36:52.516Z,FILTER_OUTPUT,40.27071794,-111.61958509,2203.126,-221.173,-167.853,-32.845,223.598,16.274,-30.832,15.679,38.227,85.511,0.624,-1.085,3.441,3.662,,,,4.357100e-4,9.931209e-5,-0.032979,-1.890,46.121564,103.171,10.512563,23.516
1753285012527.7532,2025-07-23T15:36:52.527Z,FILTER_OUTPUT,40.27071953,-111.61958915,2202.948,-221.518,-168.031,-32.668,223.914,16.257,-30.859,15.727,38.261,85.587,0.555,-1.136,3.462,3.685,,,,4.357100e-4,9.931209e-5,-0.032979,-1.890,46.121564,103.171,10.512563,23.516
1753285012538.8643,2025-07-23T15:36:52.538Z,FILTER_OUTPUT,40.27072112,-111.61959322,2202.770,-221.864,-168.209,-32.491,224.230,16.240,-30.885,15.775,38.295,85.663,0.485,-1.186,3.482,3.711,,,,4.357100e-4,9.931209e-5,-0.032979,-1.890,46.121564,103.171,10.512563,23.516
1753285012549.9753,2025-07-23T15:36:52.549Z,FILTER_OUTPUT,40.27072271,-111.61959729,2202.593,-222.209,-168.386,-32.314,224.546,16.223,-30.912,15.824,38.329,85.740,0.415,-1.236,3.503,3.738,,,,4.357100e-4,9.931209e-5,-0.032979,-1.890,46.121564,103.171,10.512563,23.516
1753285012561.0864,2025-07-23T15:36:52.561Z,FILTER_OUTPUT,40.27072430,-111.61960136,2202.413,-222.555,-168.566,-32.137,224.864,16.208,-30.935,15.866,38.359,85.806,0.363,-1.268,3.502,3.742,,,,4.340520e-4,9.915614e-5,-0.075711,-4.338,46.201880,103.351,10.554495,23.610
1753285012572.1975,2025-07-23T15:36:52.572Z,FILTER_OUTPUT,40.27072590,-111.61960544,2202.234,-222.901,-168.745,-31.960,225.181,16.194,-30.957,15.908,38.388,85.872,0.311,-1.300,3.502,3.748,,,,4.340520e-4,9.915614e-5,-0.075711,-4.338,46.201880,103.351,10.554495,23.610
1753285012583.3086,2025-07-23T15:36:52.583Z,FILTER_OUTPUT,40.27072749,-111.61960951,2202.055,-223.247,-168.924,-31.783,225.499,16.180,-30.980,15.950,38.418,85.939,0.259,-1.331,3.501,3.754,,,,4.340520e-4,9.915614e-5,-0.075711,-4.338,46.201880,103.351,10.554495,23.610
1753285012594.4197,2025-07-23T15:36:52.594Z,FILTER_OUTPUT,40.27072908,-111.61961359,2201.875,-223.593,-169.104,-31.606,225.816,16.166,-31.003,15.992,38.448,86.005,0.207,-1.363,3.500,3.762,,,,4.340520e-4,9.915614e-5,-0.075711,-4.338,46.201880,103.351,10.554495,23.610
1753285012605.5308,2025-07-23T15:36:52.605Z,FILTER_OUTPUT,40.27073066,-111.61961766,2201.695,-223.940,-169.284,-31.430,226.134,16.147,-31.023,16.033,38.474,86.063,0.148,-1.386,3.497,3.764,,,,4.326855e-4,1.062553e-4,-0.122305,-7.008,46.008767,102.919,11.298450,25.274
1753285012616.6418,2025-07-23T15:36:52.616Z,FILTER_OUTPUT,40.27073224,-111.61962173,2201.513,-224.286,-169.466,-31.254,226.453,16.125,-31.041,16.073,38.496,86.112,0.080,-1.400,3.491,3.762,,,,4.326855e-4,1.062553e-4,-0.122305,-7.008,46.008767,102.919,11.298450,25.274
1753285012627.753,2025-07-23T15:36:52.627Z,FILTER_OUTPUT,40.27073382,-111.61962581,2201.331,-224.632,-169.648,-31.078,226.771,16.103,-31.059,16.113,38.518,86.162,0.013,-1.413,3.485,3.761,,,,4.326855e-4,1.062553e-4,-0.122305,-7.008,46.008767,102.919,11.298450,25.274
1753285012638.864,2025-07-23T15:36:52.638Z,FILTER_OUTPUT,40.27073541,-111.61962988,2201.150,-224.977,-169.829,-30.902,227.090,16.081,-31.077,16.154,38.540,86.211,-0.055,-1.427,3.479,3.761,,,,4.326855e-4,1.062553e-4,-0.122305,-7.008,46.008767,102.919,11.298450,25.274
1753285012649.975,2025-07-23T15:36:52.649Z,FILTER_OUTPUT,40.27073699,-111.61963395,2200.968,-225.323,-170.011,-30.726,227.409,16.059,-31.095,16.194,38.562,86.261,-0.122,-1.441,3.473,3.762,,,,4.326855e-4,1.062553e-4,-0.122305,-7.008,46.008767,102.919,11.298450,25.274
1753285012661.0862,2025-07-23T15:36:52.661Z,FILTER_OUTPUT,40.27073856,-111.61963804,2200.783,-225.671,-170.196,-30.550,227.729,16.039,-31.119,16.235,38.591,86.325,-0.175,-1.471,3.470,3.773,,,,4.334288e-4,1.065333e-4,-0.163665,-9.377,45.965780,102.823,11.298016,25.273
1753285012672.1973,2025-07-23T15:36:52.672Z,FILTER_OUTPUT,40.27074014,-111.61964213,2200.599,-226.018,-170.380,-30.375,228.050,16.019,-31.144,16.275,38.619,86.389,-0.227,-1.501,3.467,3.785,,,,4.334288e-4,1.065333e-4,-0.163665,-9.377,45.965780,102.823,11.298016,25.273
1753285012683.3083,2025-07-23T15:36:52.683Z,FILTER_OUTPUT,40.27074171,-111.61964622,2200.414,-226.366,-170.565,-30.199,228.371,16.000,-31.168,16.316,38.648,86.453,-0.279,-1.532,3.463,3.797,,,,4.334288e-4,1.065333e-4,-0.163665,-9.377,45.965780,102.823,11.298016,25.273
1753285012694.4194,2025-07-23T15:36:52.694Z,FILTER_OUTPUT,40.27074329,-111.61965031,2200.229,-226.713,-170.750,-30.024,228.692,15.980,-31.192,16.357,38.676,86.517,-0.332,-1.562,3.460,3.811,,,,4.334288e-4,1.065333e-4,-0.163665,-9.377,45.965780,102.823,11.298016,25.273
1753285012705.5305,2025-07-23T15:36:52.705Z,FILTER_OUTPUT,40.27074486,-111.61965441,2200.044,-227.061,-170.935,-29.850,229.014,15.955,-31.216,16.396,38.702,86.574,-0.395,-1.590,3.450,3.819,,,,4.383784e-4,1.123862e-4,-0.214826,-12.309,45.534616,101.858,11.673624,26.113
1753285012716.6416,2025-07-23T15:36:52.716Z,FILTER_OUTPUT,40.27074641,-111.61965850,2199.858,-227.409,-171.121,-29.676,229.337,15.925,-31.240,16.432,38.724,86.624,-0.469,-1.614,3.433,3.823,,,,4.383784e-4,1.123862e-4,-0.214826,-12.309,45.534616,101.858,11.673624,26.113
1753285012727.7527,2025-07-23T15:36:52.727Z,FILTER_OUTPUT,40.27074797,-111.61966260,2199.672,-227.757,-171.307,-29.503,229.659,15.895,-31.264,16.468,38.747,86.674,-0.543,-1.639,3.417,3.828,,,,4.383784e-4,1.123862e-4,-0.214826,-12.309,45.534616,101.858,11.673624,26.113
1753285012738.8638,2025-07-23T15:36:52.738Z,FILTER_OUTPUT,40.27074952,-111.61966670,2199.486,-228.104,-171.493,-29.330,229.982,15.865,-31.288,16.504,38.769,86.724,-0.617,-1.664,3.400,3.836,,,,4.383784e-4,1.123862e-4,-0.214826,-12.309,45.534616,101.858,11.673624,26.113
1753285012749.9749,2025-07-23T15:36:52.749Z,FILTER_OUTPUT,40.27075108,-111.61967079,2199.300,-228.452,-171.679,-29.157,230.306,15.835,-31.312,16.540,38.791,86.774,-0.692,-1.689,3.384,3.844,,,,4.383784e-4,1.123862e-4,-0.214826,-12.309,45.534616,101.858,11.673624,26.113
1753285012761.086,2025-07-23T15:36:52.761Z,FILTER_OUTPUT,40.27075261,-111.61967491,2199.111,-228.802,-171.868,-28.986,230.631,15.798,-31.338,16.589,38.818,86.834,-0.776,-1.716,3.407,3.893,,,,4.337026e-4,1.138811e-4,-0.277511,-15.900,45.675851,102.174,11.993512,26.829
1753285012772.197,2025-07-23T15:36:52.772Z,FILTER_OUTPUT,40.27075415,-111.61967902,2198.922,-229.151,-172.057,-28.815,230.956,15.761,-31.364,16.638,38.845,86.894,-0.860,-1.743,3.431,3.943,,,,4.337026e-4,1.138811e-4,-0.277511,-15.900,45.675851,102.174,11.993512,26.829
1753285012783.308,2025-07-23T15:36:52.783Z,FILTER_OUTPUT,40.27075568,-111.61968314,2198.733,-229.501,-172.246,-28.645,231.282,15.724,-31.390,16.687,38.872,86.955,-0.944,-1.769,3.454,3.994,,,,4.337026e-4,1.138811e-4,-0.277511,-15.900,45.675851,102.174,11.993512,26.829
1753285012794.4192,2025-07-23T15:36:52.794Z,FILTER_OUTPUT,40.27075721,-111.61968725,2198.544,-229.850,-172.435,-28.474,231.607,15.687,-31.416,16.736,38.899,87.016,-1.028,-1.796,3.478,4.047,,,,4.337026e-4,1.138811e-4,-0.277511,-15.900,45.675851,102.174,11.993512,26.829
1753285012805.5303,2025-07-23T15:36:52.805Z,FILTER_OUTPUT,40.27075874,-111.61969137,2198.353,-230.200,-172.626,-28.304,231.934,15.649,-31.440,16.790,38.926,87.076,-1.112,-1.815,3.512,4.107,,,,4.230085e-4,1.162260e-4,-0.341964,-19.593,46.038340,102.985,12.649520,28.296
1753285012816.6414,2025-07-23T15:36:52.816Z,FILTER_OUTPUT,40.27076025,-111.61969550,2198.161,-230.551,-172.818,-28.136,232.262,15.608,-31.462,16.847,38.953,87.135,-1.196,-1.827,3.557,4.174,,,,4.230085e-4,1.162260e-4,-0.341964,-19.593,46.038340,102.985,12.649520,28.296
1753285012827.7524,2025-07-23T15:36:52.827Z,FILTER_OUTPUT,40.27076176,-111.61969963,2197.968,-230.902,-173.011,-27.968,232.589,15.567,-31.484,16.905,38.979,87.194,-1.279,-1.839,3.602,4.242,,,,4.230085e-4,1.162260e-4,-0.341964,-19.593,46.038340,102.985,12.649520,28.296
1753285012838.8635,2025-07-23T15:36:52.838Z,FILTER_OUTPUT,40.27076328,-111.61970376,2197.776,-231.252,-173.203,-27.799,232.917,15.526,-31.507,16.962,39.006,87.253,-1.363,-1.851,3.647,4.311,,,,4.230085e-4,1.162260e-4,-0.341964,-19.593,46.038340,102.985,12.649520,28.296
1753285012849.9746,2025-07-23T15:36:52.849Z,FILTER_OUTPUT,40.27076479,-111.61970788,2197.584,-231.603,-173.395,-27.631,233.245,15.485,-31.529,17.020,39.032,87.313,-1.447,-1.863,3.692,4.381,,,,4.230085e-4,1.162260e-4,-0.341964,-19.593,46.038340,102.985,12.649520,28.296
1753285012861.0857,2025-07-23T15:36:52.861Z,FILTER_OUTPUT,40.27076629,-111.61971201,2197.389,-231.953,-173.590,-27.463,233.574,15.448,-31.544,17.080,39.057,87.368,-1.510,-1.854,3.739,4.438,,,,4.096920e-4,1.206089e-4,-0.391782,-22.447,46.419399,103.837,13.665371,30.569
1753285012872.1968,2025-07-23T15:36:52.872Z,FILTER_OUTPUT,40.27076780,-111.61971614,2197.194,-232.304,-173.785,-27.295,233.902,15.411,-31.560,17.140,39.081,87.422,-1.572,-1.846,3.786,4.496,,,,4.096920e-4,1.206089e-4,-0.391782,-22.447,46.419399,103.837,13.665371,30.569
1753285012883.3079,2025-07-23T15:36:52.883Z,FILTER_OUTPUT,40.27076931,-111.61972027,2196.999,-232.655,-173.980,-27.128,234.231,15.373,-31.576,17.201,39.106,87.477,-1.635,-1.837,3.833,4.554,,,,4.096920e-4,1.206089e-4,-0.391782,-22.447,46.419399,103.837,13.665371,30.569
1753285012894.419,2025-07-23T15:36:52.894Z,FILTER_OUTPUT,40.27077081,-111.61972440,2196.804,-233.005,-174.175,-26.960,234.560,15.336,-31.592,17.261,39.130,87.532,-1.697,-1.829,3.880,4.613,,,,4.096920e-4,1.206089e-4,-0.391782,-22.447,46.419399,103.837,13.665371,30.569
1753285012905.53,2025-07-23T15:36:52.905Z,FILTER_OUTPUT,40.27077231,-111.61972854,2196.608,-233.357,-174.371,-26.793,234.890,15.299,-31.612,17.322,39.159,87.596,-1.755,-1.833,3.925,4.674,,,,4.015541e-4,1.172988e-4,-0.440834,-25.258,46.930670,104.981,13.709018,30.666
1753285012916.641,2025-07-23T15:36:52.916Z,FILTER_OUTPUT,40.27077381,-111.61973269,2196.411,-233.710,-174.568,-26.627,235.222,15.262,-31.636,17.383,39.191,87.668,-1.808,-1.851,3.968,4.737,,,,4.015541e-4,1.172988e-4,-0.440834,-25.258,46.930670,104.981,13.709018,30.666
1753285012927.7522,2025-07-23T15:36:52.927Z,FILTER_OUTPUT,40.27077530,-111.61973685,2196.213,-234.063,-174.766,-26.461,235.554,15.225,-31.661,17.444,39.224,87.741,-1.860,-1.868,4.011,4.800,,,,4.015541e-4,1.172988e-4,-0.440834,-25.258,46.930670,104.981,13.709018,30.666
1753285012938.8633,2025-07-23T15:36:52.938Z,FILTER_OUTPUT,40.27077679,-111.61974100,2196.015,-234.416,-174.964,-26.294,235.886,15.188,-31.685,17.506,39.256,87.814,-1.913,-1.886,4.054,4.863,,,,4.015541e-4,1.172988e-4,-0.440834,-25.258,46.930670,104.981,13.709018,30.666
1753285012949.9744,2025-07-23T15:36:52.949Z,FILTER_OUTPUT,40.27077829,-111.61974516,2195.818,-234.769,-175.161,-26.128,236.218,15.151,-31.710,17.567,39.289,87.888,-1.966,-1.904,4.097,4.927,,,,4.015541e-4,1.172988e-4,-0.440834,-25.258,46.930670,104.981,13.709018,30.666
1753285012961.0854,2025-07-23T15:36:52.961Z,FILTER_OUTPUT,40.27077977,-111.61974933,2195.618,-235.123,-175.361,-25.964,236.552,15.112,-31.737,17.621,39.321,87.958,-2.018,-1.928,4.112,4.970,,,,4.022617e-4,1.152702e-4,-0.482744,-27.659,46.993837,105.122,13.466329,30.123
1753285012972.1965,2025-07-23T15:36:52.972Z,FILTER_OUTPUT,40.27078124,-111.61975350,2195.418,-235.478,-175.561,-25.799,236.887,15.073,-31.765,17.675,39.352,88.029,-2.070,-1.953,4.128,5.014,,,,4.022617e-4,1.152702e-4,-0.482744,-27.659,46.993837,105.122,13.466329,30.123
1753285012983.3076,2025-07-23T15:36:52.983Z,FILTER_OUTPUT,40.27078272,-111.61975768,2195.218,-235.832,-175.761,-25.635,237.221,15.033,-31.793,17.729,39.384,88.100,-2.122,-1.977,4.144,5.058,,,,4.022617e-4,1.152702e-4,-0.482744,-27.659,46.993837,105.122,13.466329,30.123
1753285012994.4187,2025-07-23T15:36:52.994Z,FILTER_OUTPUT,40.27078420,-111.61976185,2195.019,-236.186,-175.960,-25.470,237.556,14.994,-31.821,17.783,39.416,88.171,-2.174,-2.002,4.159,5.102,,,,4.022617e-4,1.152702e-4,-0.482744,-27.659,46.993837,105.122,13.466329,30.123
1753285013005.5298,2025-07-23T15:36:53.005Z,FILTER_OUTPUT,40.27078566,-111.61976603,2194.817,-236.542,-176.162,-25.308,237.892,14.950,-31.850,17.836,39.447,88.241,-2.237,-2.030,4.170,5.150,,,,4.090791e-4,1.146168e-4,-0.535073,-30.657,46.717606,104.504,13.089451,29.280
1753285013016.6409,2025-07-23T15:36:53.016Z,FILTER_OUTPUT,40.27078710,-111.61977023,2194.615,-236.899,-176.364,-25.147,238.229,14.901,-31.882,17.887,39.477,88.309,-2.311,-2.062,4.177,5.200,,,,4.090791e-4,1.146168e-4,-0.535073,-30.657,46.717606,104.504,13.089451,29.280
1753285013027.752,2025-07-23T15:36:53.027Z,FILTER_OUTPUT,40.27078855,-111.61977443,2194.413,-237.255,-176.566,-24.986,238.567,14.852,-31.914,17.939,39.508,88.377,-2.385,-2.094,4.184,5.251,,,,4.090791e-4,1.146168e-4,-0.535073,-30.657,46.717606,104.504,13.089451,29.280
1753285013038.863,2025-07-23T15:36:53.038Z,FILTER_OUTPUT,40.27078999,-111.61977863,2194.210,-237.612,-176.769,-24.825,238.905,14.803,-31.945,17.991,39.539,88.446,-2.459,-2.126,4.190,5.303,,,,4.090791e-4,1.146168e-4,-0.535073,-30.657,46.717606,104.504,13.089451,29.280
1753285013049.974,2025-07-23T15:36:53.049Z,FILTER_OUTPUT,40.27079144,-111.61978283,2194.008,-237.968,-176.971,-24.664,239.243,14.754,-31.977,18.042,39.570,88.515,-2.533,-2.157,4.197,5.356,,,,4.090791e-4,1.146168e-4,-0.535073,-30.657,46.717606,104.504,13.089451,29.280
1753285013061.0852,2025-07-23T15:36:53.061Z,FILTER_OUTPUT,40.27079287,-111.61978703,2193.802,-238.325,-177.177,-24.505,239.582,14.704,-32.003,18.094,39.595,88.571,-2.600,-2.166,4.201,5.395,,,,4.134752e-4,1.189219e-4,-0.578133,-33.125,46.332672,103.643,13.325999,29.809
1753285013072.1963,2025-07-23T15:36:53.072Z,FILTER_OUTPUT,40.27079430,-111.61979123,2193.597,-238.682,-177.382,-24.346,239.921,14.654,-32.028,18.145,39.620,88.628,-2.668,-2.175,4.205,5.434,,,,4.134752e-4,1.189219e-4,-0.578133,-33.125,46.332672,103.643,13.325999,29.809
1753285013083.3074,2025-07-23T15:36:53.083Z,FILTER_OUTPUT,40.27079573,-111.61979544,2193.391,-239.039,-177.588,-24.187,240.260,14.603,-32.054,18.196,39.646,88.686,-2.735,-2.184,4.209,5.474,,,,4.134752e-4,1.189219e-4,-0.578133,-33.125,46.332672,103.643,13.325999,29.809
1753285013094.4185,2025-07-23T15:36:53.094Z,FILTER_OUTPUT,40.27079716,-111.61979964,2193.186,-239.396,-177.793,-24.028,240.599,14.553,-32.079,18.247,39.672,88.743,-2.803,-2.193,4.213,5.515,,,,4.134752e-4,1.189219e-4,-0.578133,-33.125,46.332672,103.643,13.325999,29.809
1753285013105.5295,2025-07-23T15:36:53.105Z,FILTER_OUTPUT,40.27079858,-111.61980385,2192.980,-239.754,-177.999,-23.870,240.939,14.502,-32.104,18.299,39.696,88.798,-2.869,-2.198,4.219,5.555,,,,4.164280e-4,1.243871e-4,-0.618751,-35.452,45.961351,102.813,13.728666,30.710
1753285013116.6406,2025-07-23T15:36:53.116Z,FILTER_OUTPUT,40.27079998,-111.61980806,2192.772,-240.111,-178.207,-23.713,241.280,14.449,-32.127,18.351,39.720,88.851,-2.934,-2.198,4.226,5.594,,,,4.164280e-4,1.243871e-4,-0.618751,-35.452,45.961351,102.813,13.728666,30.710
1753285013127.7517,2025-07-23T15:36:53.127Z,FILTER_OUTPUT,40.27080139,-111.61981227,2192.564,-240.469,-178.415,-23.556,241.620,14.397,-32.150,18.404,39.744,88.905,-2.999,-2.198,4.233,5.634,,,,4.164280e-4,1.243871e-4,-0.618751,-35.452,45.961351,102.813,13.728666,30.710
1753285013138.8628,2025-07-23T15:36:53.138Z,FILTER_OUTPUT,40.27080280,-111.61981649,2192.356,-240.827,-178.623,-23.400,241.961,14.344,-32.173,18.456,39.768,88.958,-3.064,-2.199,4.240,5.674,,,,4.164280e-4,1.243871e-4,-0.618751,-35.452,45.961351,102.813,13.728666,30.710
1753285013149.9739,2025-07-23T15:36:53.149Z,FILTER_OUTPUT,40.27080420,-111.61982070,2192.149,-241.185,-178.830,-23.243,242.302,14.292,-32.196,18.508,39.792,89.012,-3.129,-2.199,4.247,5.715,,,,4.164280e-4,1.243871e-4,-0.618751,-35.452,45.961351,102.813,13.728666,30.710
1753285013161.085,2025-07-23T15:36:53.161Z,FILTER_OUTPUT,40.27080559,-111.61982493,2191.938,-241.544,-179.041,-23.089,242.645,14.243,-32.219,18.566,39.820,89.074,-3.174,-2.197,4.270,5.756,,,,4.136309e-4,1.261022e-4,-0.652883,-37.407,45.998661,102.896,14.023451,31.370
1753285013172.196,2025-07-23T15:36:53.172Z,FILTER_OUTPUT,40.27080698,-111.61982916,2191.727,-241.903,-179.252,-22.934,242.988,14.194,-32.241,18.625,39.848,89.137,-3.218,-2.194,4.293,5.797,,,,4.136309e-4,1.261022e-4,-0.652883,-37.407,45.998661,102.896,14.023451,31.370
1753285013183.3071,2025-07-23T15:36:53.183Z,FILTER_OUTPUT,40.27080837,-111.61983339,2191.516,-242.262,-179.463,-22.780,243.331,14.145,-32.263,18.683,39.876,89.199,-3.263,-2.192,4.316,5.838,,,,4.136309e-4,1.261022e-4,-0.652883,-37.407,45.998661,102.896,14.023451,31.370
1753285013194.4182,2025-07-23T15:36:53.194Z,FILTER_OUTPUT,40.27080976,-111.61983761,2191.305,-242.622,-179.674,-22.625,243.674,14.097,-32.286,18.741,39.904,89.262,-3.308,-2.189,4.339,5.879,,,,4.136309e-4,1.261022e-4,-0.652883,-37.407,45.998661,102.896,14.023451,31.370
1753285013205.5293,2025-07-23T15:36:53.205Z,FILTER_OUTPUT,40.27081113,-111.61984185,2191.092,-242.982,-179.887,-22.472,244.018,14.048,-32.309,18.800,39.933,89.329,-3.350,-2.191,4.362,5.920,,,,4.112460e-4,1.248645e-4,-0.683336,-39.152,46.155778,103.248,14.014043,31.349
1753285013216.6404,2025-07-23T15:36:53.216Z,FILTER_OUTPUT,40.27081250,-111.61984610,2190.878,-243.342,-180.101,-22.319,244.364,14.000,-32.334,18.860,39.965,89.399,-3.387,-2.196,4.386,5.961,,,,4.112460e-4,1.248645e-4,-0.683336,-39.152,46.155778,103.248,14.014043,31.349
1753285013227.7515,2025-07-23T15:36:53.227Z,FILTER_OUTPUT,40.27081387,-111.61985035,2190.664,-243.703,-180.315,-22.167,244.709,13.951,-32.359,18.919,39.996,89.469,-3.425,-2.200,4.410,6.002,,,,4.112460e-4,1.248645e-4,-0.683336,-39.152,46.155778,103.248,14.014043,31.349
1753285013238.8625,2025-07-23T15:36:53.238Z,FILTER_OUTPUT,40.27081523,-111.61985460,2190.450,-244.064,-180.529,-22.015,245.055,13.903,-32.384,18.979,40.028,89.540,-3.463,-2.205,4.434,6.043,,,,4.112460e-4,1.248645e-4,-0.683336,-39.152,46.155778,103.248,14.014043,31.349
